Selecao,CodigoCasa,Casa,odd_fracionaria,prob_implicita,prob_implicita_pct
South Africa,B3,bet365,500,0.001996007984031936,0.19960079840319359
South Africa,WH,William Hill,500,0.001996007984031936,0.19960079840319359
South Africa,UN,Unibet,1000,0.000999000999000999,0.0999000999000999
South Africa,FR,Betfred,500,0.001996007984031936,0.19960079840319359
South Africa,EE,888sport,500,0.001996007984031936,0.19960079840319359
South Africa,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
South Africa,LD,Ladbrokes,500,0.001996007984031936,0.19960079840319359
South Africa,VC,Bet Victor,500,0.001996007984031936,0.19960079840319359
South Africa,KN,BetMGM UK,500,0.001996007984031936,0.19960079840319359
South Africa,BY,Boylesports,600,0.0016638935108153079,0.16638935108153077
South Africa,OE,10Bet,600,0.0016638935108153079,0.16638935108153077
South Africa,S6,StarSports,500,0.001996007984031936,0.19960079840319359
South Africa,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
South Africa,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
South Africa,G5,BetGoodwin,250,0.00398406374501992,0.398406374501992
South Africa,VE,Virgin Bet,500,0.001996007984031936,0.19960079840319359
South Africa,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
South Africa,WA,Betway,500,0.001996007984031936,0.19960079840319359
South Africa,CE,Coral,500,0.001996007984031936,0.19960079840319359
South Africa,BAH,BetAhoy,250,0.00398406374501992,0.398406374501992
South Africa,BTT,BetTom,250,0.00398406374501992,0.398406374501992
South Africa,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
South Africa,SK,Sky Bet,750,0.0013315579227696406,0.13315579227696406
South Africa,PP,Paddy Power,750,0.0013315579227696406,0.13315579227696406
South Africa,AKB,AK Bets,1000,0.000999000999000999,0.0999000999000999
South Africa,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
South Africa,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
Algeria,B3,bet365,300,0.0033222591362126247,0.33222591362126247
Algeria,WH,William Hill,500,0.001996007984031936,0.19960079840319359
Algeria,UN,Unibet,750,0.0013315579227696406,0.13315579227696406
Algeria,FR,Betfred,500,0.001996007984031936,0.19960079840319359
Algeria,EE,888sport,500,0.001996007984031936,0.19960079840319359
Algeria,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Algeria,LD,Ladbrokes,300,0.0033222591362126247,0.33222591362126247
Algeria,VC,Bet Victor,1000,0.000999000999000999,0.0999000999000999
Algeria,KN,BetMGM UK,200,0.004975124378109453,0.4975124378109453
Algeria,BY,Boylesports,200,0.004975124378109453,0.4975124378109453
Algeria,OE,10Bet,250,0.00398406374501992,0.398406374501992
Algeria,S6,StarSports,200,0.004975124378109453,0.4975124378109453
Algeria,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Algeria,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Algeria,G5,BetGoodwin,500,0.001996007984031936,0.19960079840319359
Algeria,VE,Virgin Bet,200,0.004975124378109453,0.4975124378109453
Algeria,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
Algeria,WA,Betway,500,0.001996007984031936,0.19960079840319359
Algeria,CE,Coral,300,0.0033222591362126247,0.33222591362126247
Algeria,BAH,BetAhoy,500,0.001996007984031936,0.19960079840319359
Algeria,BTT,BetTom,500,0.001996007984031936,0.19960079840319359
Algeria,BRS,BresBet,200,0.004975124378109453,0.4975124378109453
Algeria,SK,Sky Bet,150,0.006622516556291391,0.6622516556291391
Algeria,PP,Paddy Power,150,0.006622516556291391,0.6622516556291391
Algeria,AKB,AK Bets,500,0.001996007984031936,0.19960079840319359
Algeria,BF,Betfair,705,0.00141643059490085,0.141643059490085
Algeria,MA,Matchbook,812,0.0012300123001230013,0.12300123001230012
Bosnia and Herzegovina,B3,bet365,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,WH,William Hill,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,UN,Unibet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,FR,Betfred,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,EE,888sport,250,0.00398406374501992,0.398406374501992
Bosnia and Herzegovina,SX,Spreadex,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,LD,Ladbrokes,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,VC,Bet Victor,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,KN,BetMGM UK,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,BY,Boylesports,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,OE,10Bet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,S6,StarSports,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,SI,Sporting Index,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,VE,Virgin Bet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,QN,QuinnBet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,WA,Betway,300,0.0033222591362126247,0.33222591362126247
Bosnia and Herzegovina,CE,Coral,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,BRS,BresBet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,SK,Sky Bet,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,PP,Paddy Power,500,0.001996007984031936,0.19960079840319359
Bosnia and Herzegovina,AKB,AK Bets,1000,0.000999000999000999,0.0999000999000999
Bosnia and Herzegovina,BF,Betfair,920,0.0010857763300760044,0.10857763300760044
Bosnia and Herzegovina,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
Uzbekistan,B3,bet365,4500,0.00022217285047767163,0.02221728504776716
Uzbekistan,WH,William Hill,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,UN,Unibet,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,FR,Betfred,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,EE,888sport,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,SX,Spreadex,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,LD,Ladbrokes,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,VC,Bet Victor,2000,0.0004997501249375312,0.04997501249375312
Uzbekistan,KN,BetMGM UK,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,BY,Boylesports,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,OE,10Bet,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,S6,StarSports,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,PUP,PricedUp,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,SI,Sporting Index,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,G5,BetGoodwin,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,VE,Virgin Bet,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,QN,QuinnBet,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,WA,Betway,5000,0.0001999600079984003,0.01999600079984003
Uzbekistan,CE,Coral,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,BAH,BetAhoy,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,BTT,BetTom,1000,0.000999000999000999,0.0999000999000999
Uzbekistan,BRS,BresBet,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,SK,Sky Bet,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,PP,Paddy Power,1500,0.0006662225183211193,0.06662225183211193
Uzbekistan,AKB,AK Bets,2500,0.00039984006397441024,0.03998400639744103
Uzbekistan,BF,Betfair,979,0.0010204081632653062,0.10204081632653061
Uzbekistan,MA,Matchbook,979,0.0010204081632653062,0.10204081632653061
